CT_Num;CT_SoldeActuel;CT_Engagement;CT_ChiffreAffaire;CT_EchusUnMois;CT_EchusDeuxMois;CT_EchusTroisMois;CT_EchusPlusTroisMois;CT_MoyenneDelaiPayement;CT_MoyenneDelaiImpaye
DE8040;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8042;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8043;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8044;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8045;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8046;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8048;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8049;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8050;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8051;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8054;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8055;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8056;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8057;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8058;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8059;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8060;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8062;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8063;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8065;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8068;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8069;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8070;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8071;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DE8072;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
IEJ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V0041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V009001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V024;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V026;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V028;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V029;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V030;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V032;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V033;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V034;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD10;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD20;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD30;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
VD36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000293;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000294;4932.658;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000295;33.817;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000296;0.002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000297;-35.003;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000298;15349.204;110000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000299;-124.058;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL414;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL415;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000300;90835.873;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000301;66.856;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL418;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000302;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000303;-115.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000304;-84.648;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL422;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000305;-15.881;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000306;29.639;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL425;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000307;234.0;100000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000308;1198.691;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000309;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL429;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000310;0.001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000311;18.831;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000312;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL434;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL435;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000313;-5.132;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000314;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000315;-3118.962;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000316;0.0;8000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
DEPOTMAG;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000317;-67.704;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000318;15.437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000319;-22.46;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL444;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000320;329.803;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL446;0.0;4500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000321;-0.247;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL448;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000322;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL450;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000323;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000324;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL453;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000325;12.142;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000326;6686.108;66000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000327;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL457;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000328;1.636;7000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL459;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL460;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL461;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL462;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000329;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000330;-0.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL465;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000331;-0.038;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000333;12777.798;41900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000334;-2042.087;2000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000335;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000336;-86.538;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL473;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1010184;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL474;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL475;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000337;509.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000341;590574.812;600000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL482;0.0;5000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL483;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000343;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000344;73.547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000345;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000338;492.602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL487;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000346;-23.735;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000347;-0.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000340;-455.66;18000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL491;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000348;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL493;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000349;0.0;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL495;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000350;6168.251;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V9295TU205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V9296TU205;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL497;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL600;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000351;203.212;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000352;194.623;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL501;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL502;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000354;4274.948;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000355;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL507;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL509;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000356;51.075;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL511;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000357;114.358;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000358;15.956;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000353;-29190.137;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000342;15402.155;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL514;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL515;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000359;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL517;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL519;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000360;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000361;17.358;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL522;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL523;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000362;96.08;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL525;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL526;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL527;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000363;-186.088;25000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL533;0.867;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL534;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000373;280.143;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000375;2295.112;35000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000376;-34.667;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000377;52.647;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL549;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000379;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000380;14386.256;45000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL552;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000381;30.884;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000374;-354.052;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000370;-72937.994;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000383;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL557;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL558;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL559;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL601;0.0;4500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL602;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000339;0.971;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000332;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL504;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL508;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000365;20759.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000366;36.471;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000367;1649.743;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000368;281.622;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000369;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000371;21563.38;70000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000372;-183.63;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL541;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000378;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000382;0.861;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000384;-15.821;10700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000016;-90.17;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000021;0.645;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL562;0.0;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000385;1161.697;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL564;0.419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1010356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL565;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000364;325.901;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000387;80.644;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000388;157.354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL568;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000389;10.218;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL570;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V4096TU195;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V4662TU192;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL571;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000390;-0.827;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL573;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL574;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL575;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000391;15721.348;26000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL577;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL578;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL579;15.393;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL580;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL581;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000393;124.292;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000394;-0.103;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000395;-101.909;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000396;-0.608;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000397;72.225;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL587;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000398;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL590;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000453;26.402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000399;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000400;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL597;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL598;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL599;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
V3483TU182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000401;1111.442;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL606;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000403;0.687;40000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000404;207.618;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000405;-7520.186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL610;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL611;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL612;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000406;0.245;15000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL614;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000407;1241.345;50000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000408;-3670.087;30000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL617;52.199;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000409;4807.451;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL619;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000410;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000411;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000412;113.713;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000413;-10.176;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000414;-27.443;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000415;775.602;10000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000416;120.684;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
CL629;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000417;356.345;20000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000418;222.408;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4110000419;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
